href,title,difficulty,content,like,dislike,accepted,related_topics,similar_questions,hints,complete,submissions
https://leetcode.com/problems/random-flip-matrix,519. Random Flip Matrix,Medium,"You are given the number of rows n_rows and number of columns n_cols of a 2D binary matrix where all values are initially 0. Write a function flip which chooses a 0 value uniformly at random, changes it to 1, and then returns the position [row.id, col.id] of that value. Also, write a function reset which sets all values back to 0. Try to minimize the number of calls to system's Math.random() and optimize the time and space complexity.
Note:
Example 1:
Input: 
[""Solution"",""flip"",""flip"",""flip"",""flip""]
[[2,3],[],[],[],[]]
Output: [null,[0,1],[1,2],[1,0],[1,1]]
Explanation of Input Syntax:
The input is two lists: the subroutines called and their arguments. Solution's constructor has two arguments, n_rows and n_cols. flip and reset have no arguments. Arguments are always wrapped with a list, even if there aren't any.
",159,54,6986,https://leetcode.com/tag/random/,,,y,19584.0
https://leetcode.com/problems/detect-capital,520. Detect Capital,Easy,"Given a word, you need to judge whether the usage of capitals in it is right or not.
We define the usage of capitals in a word to be right when one of the following cases holds:
 
Example 1:
Input: ""USA""
Output: True
 
Example 2:
Input: ""FlaG""
Output: False
 
Note: The input will be a non-empty word consisting of uppercase and lowercase latin letters.
",410,235,104837,https://leetcode.com/tag/string/,,,y,197427.0
https://leetcode.com/problems/longest-uncommon-subsequence-i,521. Longest Uncommon Subsequence I,Easy,"Given a group of two strings, you need to find the longest uncommon subsequence of this group of two strings. The longest uncommon subsequence is defined as the longest subsequence of one of these strings and this subsequence should not be any subsequence of the other strings.
A subsequence is a sequence that can be derived from one sequence by deleting some characters without changing the order of the remaining elements. Trivially, any string is a subsequence of itself and an empty string is a subsequence of any string.
The input will be two strings, and the output needs to be the length of the longest uncommon subsequence. If the longest uncommon subsequence doesn't exist, return -1.
Example 1:
Input: ""aba"", ""cdc""
Output: 3
Explanation: The longest uncommon subsequence is ""aba"" (or ""cdc""), 
because ""aba"" is a subsequence of ""aba"", 
but not a subsequence of any other strings in the group of two strings. 

Note:

",263,3980,55849,https://leetcode.com/tag/string/,,,y,97673.0
https://leetcode.com/problems/longest-uncommon-subsequence-ii,522. Longest Uncommon Subsequence II,Medium,"Given a list of strings, you need to find the longest uncommon subsequence among them. The longest uncommon subsequence is defined as the longest subsequence of one of these strings and this subsequence should not be any subsequence of the other strings.
A subsequence is a sequence that can be derived from one sequence by deleting some characters without changing the order of the remaining elements. Trivially, any string is a subsequence of itself and an empty string is a subsequence of any string.
The input will be a list of strings, and the output needs to be the length of the longest uncommon subsequence. If the longest uncommon subsequence doesn't exist, return -1.
Example 1:
Input: ""aba"", ""cdc"", ""eae""
Output: 3

Note:

",149,545,20415,https://leetcode.com/tag/string/,,,y,60776.0
https://leetcode.com/problems/continuous-subarray-sum,523. Continuous Subarray Sum,Medium,"Given a list of non-negative numbers and a target integer k, write a function to check if the array has a continuous subarray of size at least 2 that sums up to a multiple of k, that is, sums up to n*k where n is also an integer.
 
Example 1:
Input: [23, 2, 4, 6, 7],  k=6
Output: True
Explanation: Because [2, 4] is a continuous subarray of size 2 and sums up to 6.
Example 2:
Input: [23, 2, 6, 4, 7],  k=6
Output: True
Explanation: Because [23, 2, 6, 4, 7] is an continuous subarray of size 5 and sums up to 42.
 
Note:
",1095,1533,108847,"https://leetcode.com/tag/math/
https://leetcode.com/tag/dynamic-programming/",,,y,444870.0
https://leetcode.com/problems/longest-word-in-dictionary-through-deleting,524. Longest Word in Dictionary through Deleting,Medium,"Given a string and a string dictionary, find the longest string in the dictionary that can be formed by deleting some characters of the given string. If there are more than one possible results, return the longest word with the smallest lexicographical order. If there is no possible result, return the empty string.
Example 1:
Input:
s = ""abpcplea"", d = [""ale"",""apple"",""monkey"",""plea""]

Output: 
""apple""


Example 2:
Input:
s = ""abpcplea"", d = [""a"",""b"",""c""]

Output: 
""a""

Note:

",479,213,61028,"https://leetcode.com/tag/two-pointers/
https://leetcode.com/tag/sort/",,,y,127623.0
https://leetcode.com/problems/contiguous-array,525. Contiguous Array,Medium,"Given a binary array, find the maximum length of a contiguous subarray with equal number of 0 and 1.
Example 1:
Input: [0,1]
Output: 2
Explanation: [0, 1] is the longest contiguous subarray with equal number of 0 and 1.

Example 2:
Input: [0,1,0]
Output: 2
Explanation: [0, 1] (or [1, 0]) is a longest contiguous subarray with equal number of 0 and 1.

Note: The length of the given binary array will not exceed 50,000.
",1102,50,57210,https://leetcode.com/tag/hash-table/,,,y,127289.0
https://leetcode.com/problems/beautiful-arrangement,526. Beautiful Arrangement,Medium,"Suppose you have N integers from 1 to N. We define a beautiful arrangement as an array that is constructed by these N numbers successfully if one of the following is true for the ith position (1 <= i <= N) in this array:
 
Now given N, how many beautiful arrangements can you construct?
Example 1:
Input: 2
Output: 2
Explanation: 

The first beautiful arrangement is [1, 2]:

Number at the 1st position (i=1) is 1, and 1 is divisible by i (i=1).

Number at the 2nd position (i=2) is 2, and 2 is divisible by i (i=2).

The second beautiful arrangement is [2, 1]:

Number at the 1st position (i=1) is 2, and 2 is divisible by i (i=1).

Number at the 2nd position (i=2) is 1, and i (i=2) is divisible by 1.
 
Note:
 
",582,141,47000,https://leetcode.com/tag/backtracking/,,,y,82406.0
https://leetcode.com/problems/word-abbreviation,,,,0,0,0,,,,locked,
https://leetcode.com/problems/random-pick-with-weight,528. Random Pick with Weight,Medium,"Given an array w of positive integers, where w[i] describes the weight of index i, write a function pickIndex which randomly picks an index in proportion to its weight.
Note:
Example 1:
Input: 
[""Solution"",""pickIndex""]
[[[1]],[]]
Output: [null,0]
Explanation of Input Syntax:
The input is two lists: the subroutines called and their arguments. Solution's constructor has one argument, the array w. pickIndex has no arguments. Arguments are always wrapped with a list, even if there aren't any.
",496,945,56130,"https://leetcode.com/tag/binary-search/
https://leetcode.com/tag/random/",,,y,128772.0
https://leetcode.com/problems/minesweeper,529. Minesweeper,Medium,"Let's play the minesweeper game (Wikipedia, online game)!
You are given a 2D char matrix representing the game board. 'M' represents an unrevealed mine, 'E' represents an unrevealed empty square, 'B' represents a revealed blank square that has no adjacent (above, below, left, right, and all 4 diagonals) mines, digit ('1' to '8') represents how many mines are adjacent to this revealed square, and finally 'X' represents a revealed mine.
Now given the next click position (row and column indices) among all the unrevealed squares ('M' or 'E'), return the board after revealing this position according to the following rules:
 
Example 1:
Input: 

[['E', 'E', 'E', 'E', 'E'],
 ['E', 'E', 'M', 'E', 'E'],
 ['E', 'E', 'E', 'E', 'E'],
 ['E', 'E', 'E', 'E', 'E']]

Click : [3,0]

Output: 

[['B', '1', 'E', '1', 'B'],
 ['B', '1', 'M', '1', 'B'],
 ['B', '1', '1', '1', 'B'],
 ['B', 'B', 'B', 'B', 'B']]

Explanation:
Example 2:
Input: 

[['B', '1', 'E', '1', 'B'],
 ['B', '1', 'M', '1', 'B'],
 ['B', '1', '1', '1', 'B'],
 ['B', 'B', 'B', 'B', 'B']]

Click : [1,2]

Output: 

[['B', '1', 'E', '1', 'B'],
 ['B', '1', 'X', '1', 'B'],
 ['B', '1', '1', '1', 'B'],
 ['B', 'B', 'B', 'B', 'B']]

Explanation:
 
Note:
",530,451,55040,"https://leetcode.com/tag/depth-first-search/
https://leetcode.com/tag/breadth-first-search/",,,y,95602.0
https://leetcode.com/problems/minimum-absolute-difference-in-bst,530. Minimum Absolute Difference in BST,Easy,"Given a binary search tree with non-negative values, find the minimum absolute difference between values of any two nodes.
Example:
Input:

   1
    \
     3
    /
   2

Output:
1

Explanation:
The minimum absolute difference is 1, which is the difference between 2 and 1 (or between 2 and 3).
 
Note:
There are at least two nodes in this BST.
This question is the same as 783: https://leetcode.com/problems/minimum-distance-between-bst-nodes/
",724,58,80673,https://leetcode.com/tag/tree/,,,y,153214.0
https://leetcode.com/problems/lonely-pixel-i,,,,0,0,0,,,,locked,
https://leetcode.com/problems/k-diff-pairs-in-an-array,532. K-diff Pairs in an Array,Easy,"Given an array of integers and an integer k, you need to find the number of unique k-diff pairs in the array. Here a k-diff pair is defined as an integer pair (i, j), where i and j are both numbers in the array and their absolute difference is k.
Example 1:
Input: [3, 1, 4, 1, 5], k = 2
Output: 2
Explanation: There are two 2-diff pairs in the array, (1, 3) and (3, 5).
Although we have two 1s in the input, we should only return the number of unique pairs.

Example 2:
Input:[1, 2, 3, 4, 5], k = 1
Output: 4
Explanation: There are four 1-diff pairs in the array, (1, 2), (2, 3), (3, 4) and (4, 5).

Example 3:
Input: [1, 3, 1, 5, 4], k = 0
Output: 1
Explanation: There is one 0-diff pair in the array, (1, 1).

Note:

",498,1148,91697,"https://leetcode.com/tag/array/
https://leetcode.com/tag/two-pointers/",,,y,295377.0
https://leetcode.com/problems/lonely-pixel-ii,,,,0,0,0,,,,locked,
https://leetcode.com/problems/game-play-analysis-iii,,,,0,0,0,,,,locked,
https://leetcode.com/problems/encode-and-decode-tinyurl,535. Encode and Decode TinyURL,Medium,"TinyURL is a URL shortening service where you enter a URL such as https://leetcode.com/problems/design-tinyurl and it returns a short URL such as http://tinyurl.com/4e9iAk.
Design the encode and decode methods for the TinyURL service. There is no restriction on how your encode/decode algorithm should work. You just need to ensure that a URL can be encoded to a tiny URL and the tiny URL can be decoded to the original URL.
",597,1313,99487,"https://leetcode.com/tag/hash-table/
https://leetcode.com/tag/math/",,,y,125940.0
https://leetcode.com/problems/construct-binary-tree-from-string,,,,0,0,0,,,,locked,
https://leetcode.com/problems/complex-number-multiplication,537. Complex Number Multiplication,Medium,"Given two strings representing two complex numbers.
You need to return a string representing their multiplication. Note i2 = -1 according to the definition.
Example 1:
Input: ""1+1i"", ""1+1i""
Output: ""0+2i""
Explanation: (1 + i) * (1 + i) = 1 + i2 + 2 * i = 2i, and you need convert it to the form of 0+2i.

Example 2:
Input: ""1+-1i"", ""1+-1i""
Output: ""0+-2i""
Explanation: (1 - i) * (1 - i) = 1 + i2 - 2 * i = -2i, and you need convert it to the form of 0+-2i.

Note:

",212,679,44550,"https://leetcode.com/tag/math/
https://leetcode.com/tag/string/",,,y,66661.0
